cellID,ArrayNum,ObjNum
1,1,1
2,1,2
3,2,1
4,2,2
5,3,1
6,3,2
7,3,3
8,4,1
9,4,2
10,5,1
11,5,2
12,5,3
13,6,1
14,7,1
15,7,2
16,8,1
17,9,1
18,10,1
19,11,1
20,11,2
21,11,3
22,12,1
23,12,2
24,13,1
25,13,2
26,14,1
27,14,2
28,15,1
29,15,2
30,16,1
31,17,1
32,17,2
33,18,1
34,19,1
35,20,1
36,21,1
37,22,1
38,22,2
39,23,1
40,23,2
41,24,1
42,24,2
43,25,1
44,25,2
45,26,1
46,26,2
47,27,1
48,27,2
49,27,3
50,28,1
51,28,2
52,28,3
