cellID,ArrayNum,ObjNum
1,1,1
2,1,2
3,1,3
4,2,1
5,2,2
6,2,3
7,2,4
8,2,5
9,2,6
10,3,1
11,3,2
12,3,3
13,3,4
14,4,1
15,4,2
16,4,3
17,4,4
18,5,1
19,5,2
20,5,3
21,5,4
22,5,5
23,7,1
24,7,2
25,7,3
26,7,4
27,7,5
28,7,6
29,8,1
30,8,2
31,8,3
32,8,4
33,8,5
34,8,6
35,9,1
36,9,2
37,10,1
38,10,2
39,11,1
40,11,2
41,11,3
42,12,1
43,12,2
44,13,1
45,13,2
46,13,3
47,13,4
48,14,1
49,14,2
50,14,3
51,14,4
52,14,5
53,15,1
